,age,fnlwgt,education.num,marital.status,occupation,relationship,hours.per.week
22339,40,351161,14,Married-civ-spouse,Prof-specialty,Husband,60
22340,35,186934,13,Married-civ-spouse,Sales,Husband,50
22341,27,89813,9,Never-married,Handlers-cleaners,Own-child,40
22342,55,184702,9,Married-civ-spouse,Sales,Husband,40
22343,21,275291,10,Never-married,Sales,Own-child,12
22344,20,258298,10,Never-married,Handlers-cleaners,Own-child,20
22345,39,139743,9,Separated,Adm-clerical,Not-in-family,20
22346,20,103840,9,Never-married,Machine-op-inspct,Own-child,42
22347,28,274579,9,Married-civ-spouse,Transport-moving,Husband,60
22348,56,156842,10,Separated,Other-service,Not-in-family,40
22349,39,101020,8,Married-civ-spouse,Machine-op-inspct,Husband,40
22350,44,68729,13,Married-civ-spouse,Exec-managerial,Husband,40
22351,55,141326,9,Married-civ-spouse,Craft-repair,Husband,40
22352,54,168723,9,Married-civ-spouse,Sales,Husband,40
22353,34,213722,9,Married-civ-spouse,Protective-serv,Husband,57
22354,42,196797,9,Never-married,Transport-moving,Unmarried,38
22355,50,207246,10,Separated,Exec-managerial,Unmarried,75
22356,34,199934,10,Married-civ-spouse,Adm-clerical,Husband,40
22357,23,272185,11,Never-married,Craft-repair,Own-child,33
22358,27,190650,13,Never-married,Prof-specialty,Unmarried,25
22359,81,147097,13,Widowed,Prof-specialty,Not-in-family,5
22360,57,96779,3,Married-civ-spouse,Craft-repair,Husband,40
22361,65,117162,11,Married-civ-spouse,Prof-specialty,Wife,56
22362,33,188352,14,Never-married,Prof-specialty,Not-in-family,50
22363,37,359131,9,Divorced,Craft-repair,Unmarried,48
22364,53,198824,13,Never-married,Exec-managerial,Unmarried,40
22365,27,68393,13,Never-married,Adm-clerical,Not-in-family,40
22366,47,115613,9,Married-civ-spouse,Craft-repair,Husband,50
22367,42,45363,12,Married-civ-spouse,Prof-specialty,Husband,50
22368,58,292379,13,Married-civ-spouse,Exec-managerial,Husband,40
22369,20,482732,9,Never-married,Adm-clerical,Other-relative,24
22370,19,198663,9,Never-married,Machine-op-inspct,Other-relative,40
22371,39,230329,9,Married-civ-spouse,Craft-repair,Husband,35
22372,51,29887,9,Divorced,Exec-managerial,Not-in-family,44
22373,52,194259,9,Divorced,Sales,Not-in-family,40
22374,53,126368,10,Never-married,Adm-clerical,Not-in-family,50
22375,50,108446,10,Married-civ-spouse,Sales,Husband,40
22376,36,220696,9,Divorced,Machine-op-inspct,Not-in-family,40
22377,30,32008,13,Never-married,Tech-support,Not-in-family,72
22378,30,191777,10,Never-married,Adm-clerical,Unmarried,40
22379,50,185846,9,Married-civ-spouse,Sales,Husband,55
22380,76,127016,4,Widowed,Priv-house-serv,Not-in-family,40
22381,24,157894,10,Never-married,Handlers-cleaners,Own-child,40
22382,23,212803,13,Never-married,Prof-specialty,Not-in-family,35
22383,51,168660,9,Married-civ-spouse,Exec-managerial,Husband,50
22384,58,234481,6,Married-civ-spouse,Transport-moving,Husband,40
22385,38,131461,5,Married-civ-spouse,Other-service,Wife,24
22386,45,408773,10,Married-civ-spouse,Machine-op-inspct,Husband,40
22387,55,126117,9,Widowed,Sales,Not-in-family,40
22388,45,155489,10,Married-civ-spouse,Sales,Husband,60
22389,42,296749,10,Divorced,Machine-op-inspct,Not-in-family,45
22390,44,185832,13,Married-civ-spouse,Adm-clerical,Husband,46
22391,60,43235,13,Married-civ-spouse,Prof-specialty,Husband,50
22392,27,213152,10,Never-married,Sales,Not-in-family,40
22393,25,334267,10,Married-civ-spouse,Exec-managerial,Husband,40
22394,61,253101,13,Divorced,Prof-specialty,Not-in-family,24
22395,63,71800,4,Widowed,Other-service,Not-in-family,41
22396,46,170092,14,Never-married,Prof-specialty,Not-in-family,43
22397,47,198223,10,Married-civ-spouse,Exec-managerial,Husband,40
22398,37,359796,10,Divorced,Sales,Not-in-family,40
22399,43,110556,9,Separated,Exec-managerial,Unmarried,40
22400,46,196858,14,Married-civ-spouse,Prof-specialty,Husband,35
22401,48,112860,6,Married-civ-spouse,Prof-specialty,Wife,35
22402,61,224784,12,Married-spouse-absent,Exec-managerial,Not-in-family,90
22403,44,221172,9,Never-married,Craft-repair,Not-in-family,30
22404,54,256916,9,Married-civ-spouse,Exec-managerial,Husband,45
22405,22,157332,10,Never-married,Prof-specialty,Own-child,40
22406,47,192894,9,Married-civ-spouse,Transport-moving,Husband,50
22407,18,240183,9,Never-married,Other-service,Own-child,20
22408,25,204338,6,Married-civ-spouse,Craft-repair,Husband,40
22409,24,122166,10,Never-married,Adm-clerical,Own-child,40
22410,37,397877,13,Married-civ-spouse,Adm-clerical,Husband,40
22411,59,171015,10,Never-married,Adm-clerical,Own-child,34
22412,46,91262,10,Married-spouse-absent,Craft-repair,Not-in-family,40
22413,45,127678,11,Married-civ-spouse,Protective-serv,Husband,60
22414,19,263338,9,Never-married,Other-service,Own-child,15
22415,22,129508,9,Never-married,Adm-clerical,Own-child,28
22416,41,192107,13,Married-civ-spouse,Craft-repair,Husband,40
22417,33,93930,9,Married-civ-spouse,Exec-managerial,Husband,40
22418,26,207537,9,Never-married,Adm-clerical,Not-in-family,40
22419,22,138542,10,Married-civ-spouse,Handlers-cleaners,Husband,35
22420,29,116207,9,Married-civ-spouse,Prof-specialty,Husband,65
22421,22,198244,9,Never-married,Adm-clerical,Not-in-family,39
22422,23,211160,8,Married-civ-spouse,Handlers-cleaners,Own-child,40
22423,25,161478,13,Never-married,Prof-specialty,Not-in-family,40
22424,59,144071,9,Married-civ-spouse,Adm-clerical,Husband,40
22425,55,342121,10,Married-civ-spouse,Tech-support,Husband,40
22426,42,124692,14,Married-civ-spouse,Exec-managerial,Husband,40
22427,47,147236,9,Married-civ-spouse,Craft-repair,Husband,40
22428,42,145175,10,Married-civ-spouse,Machine-op-inspct,Husband,40
22429,45,259323,10,Married-civ-spouse,Craft-repair,Husband,40
22430,23,154978,9,Married-civ-spouse,Other-service,Husband,40
22431,60,163946,5,Married-civ-spouse,Prof-specialty,Husband,40
22432,23,127768,10,Never-married,Craft-repair,Not-in-family,40
22433,52,98588,9,Married-civ-spouse,Craft-repair,Husband,40
22434,49,192894,9,Married-civ-spouse,Craft-repair,Husband,40
22435,20,194848,10,Never-married,Craft-repair,Own-child,40
22436,20,34446,9,Never-married,Other-service,Not-in-family,20
22437,23,177265,9,Never-married,Other-service,Own-child,45
22438,30,142977,10,Divorced,Craft-repair,Not-in-family,65
22439,45,241350,9,Married-civ-spouse,Handlers-cleaners,Husband,48
22440,30,154882,15,Widowed,Other-service,Not-in-family,35
22441,17,60562,5,Never-married,Other-service,Own-child,20
22442,22,142566,9,Never-married,Sales,Not-in-family,40
22443,25,176162,13,Never-married,Handlers-cleaners,Own-child,40
22444,40,237671,10,Married-civ-spouse,Tech-support,Wife,40
22445,18,184416,6,Never-married,Prof-specialty,Own-child,30
22446,58,68624,9,Married-civ-spouse,Exec-managerial,Husband,45
22447,30,229504,9,Married-civ-spouse,Craft-repair,Husband,50
22448,29,262208,10,Never-married,Other-service,Not-in-family,30
22449,26,236008,11,Divorced,Prof-specialty,Unmarried,40
22450,39,214284,13,Widowed,Prof-specialty,Unmarried,10
22451,33,169496,13,Married-civ-spouse,Exec-managerial,Husband,50
22452,21,205940,10,Never-married,Prof-specialty,Own-child,40
22453,22,195179,10,Never-married,Sales,Own-child,24
22454,25,469697,10,Married-civ-spouse,Craft-repair,Own-child,40
22455,19,140242,10,Never-married,Prof-specialty,Own-child,20
22456,44,214415,10,Separated,Prof-specialty,Unmarried,40
22457,35,452283,9,Divorced,Sales,Own-child,40
22458,40,244172,9,Married-civ-spouse,Handlers-cleaners,Husband,40
22459,19,231972,7,Never-married,Adm-clerical,Own-child,20
22460,37,412296,9,Married-civ-spouse,Craft-repair,Husband,35
22461,32,30497,11,Married-civ-spouse,Tech-support,Husband,40
22462,52,189216,9,Divorced,Transport-moving,Not-in-family,65
22463,36,268292,9,Married-civ-spouse,Craft-repair,Husband,41
22464,38,69306,10,Divorced,Craft-repair,Unmarried,40
22465,57,111224,13,Divorced,Machine-op-inspct,Not-in-family,39
22466,22,309348,10,Never-married,Adm-clerical,Not-in-family,15
22467,80,174995,9,Married-civ-spouse,Prof-specialty,Husband,8
22468,20,210781,10,Never-married,Adm-clerical,Own-child,35
22469,40,286750,7,Separated,Machine-op-inspct,Not-in-family,36
22470,36,321274,13,Married-civ-spouse,Farming-fishing,Husband,50
22471,27,192936,9,Divorced,Adm-clerical,Unmarried,40
22472,52,72743,9,Married-spouse-absent,Adm-clerical,Not-in-family,50
22473,43,187861,9,Separated,Transport-moving,Unmarried,44
22474,35,179579,9,Married-civ-spouse,Transport-moving,Husband,40
22475,29,663394,9,Married-civ-spouse,Farming-fishing,Husband,40
22476,27,302422,10,Never-married,Machine-op-inspct,Own-child,40
22477,24,154373,9,Married-civ-spouse,Prof-specialty,Wife,25
22478,49,37353,14,Married-civ-spouse,Exec-managerial,Husband,40
22479,26,109609,10,Separated,Craft-repair,Not-in-family,30
22480,47,184402,9,Divorced,Other-service,Not-in-family,32
22481,20,224640,10,Never-married,Adm-clerical,Own-child,40
22482,19,405526,9,Never-married,Handlers-cleaners,Own-child,40
22483,20,147884,9,Never-married,Adm-clerical,Own-child,40
22484,23,164231,7,Separated,Prof-specialty,Own-child,35
22485,25,383306,13,Never-married,Sales,Not-in-family,40
22486,21,417668,9,Never-married,Handlers-cleaners,Own-child,36
22487,25,161007,9,Never-married,Machine-op-inspct,Own-child,40
22488,63,99823,10,Married-civ-spouse,Protective-serv,Husband,32
22489,25,37379,13,Never-married,Tech-support,Not-in-family,50
22490,28,148645,9,Never-married,Machine-op-inspct,Own-child,40
22491,39,180477,14,Never-married,Prof-specialty,Not-in-family,60
22492,30,111415,13,Married-civ-spouse,Exec-managerial,Husband,45
22493,41,107327,11,Divorced,Prof-specialty,Unmarried,40
22494,27,194690,5,Never-married,Other-service,Own-child,50
22495,32,145983,10,Married-civ-spouse,Tech-support,Wife,40
22496,50,128478,9,Married-civ-spouse,Transport-moving,Husband,70
22497,21,250647,10,Never-married,Adm-clerical,Other-relative,30
22498,60,226949,9,Divorced,Adm-clerical,Unmarried,37
22499,47,157901,7,Married-civ-spouse,Other-service,Husband,36
22500,54,33863,9,Married-civ-spouse,Farming-fishing,Husband,60
22501,32,40444,14,Never-married,Prof-specialty,Not-in-family,50
22502,61,54373,10,Married-civ-spouse,Sales,Husband,40
22503,36,305714,9,Never-married,Other-service,Unmarried,70
22504,38,167440,9,Married-civ-spouse,Transport-moving,Husband,20
22505,59,291529,6,Widowed,Machine-op-inspct,Not-in-family,52
22506,43,243380,10,Married-civ-spouse,Adm-clerical,Husband,40
22507,19,38619,7,Never-married,Machine-op-inspct,Not-in-family,10
22508,33,132601,10,Married-civ-spouse,Exec-managerial,Husband,45
22509,28,339372,10,Never-married,Sales,Not-in-family,40
22510,61,101265,10,Divorced,Adm-clerical,Unmarried,43
22511,23,117789,13,Never-married,Prof-specialty,Not-in-family,60
22512,31,312667,5,Married-civ-spouse,Craft-repair,Husband,40
22513,38,255503,7,Divorced,Exec-managerial,Not-in-family,55
22514,21,221955,5,Never-married,Handlers-cleaners,Other-relative,40
22515,22,139190,9,Never-married,Craft-repair,Own-child,50
22516,53,84278,13,Married-civ-spouse,Exec-managerial,Husband,48
22517,40,114580,9,Married-civ-spouse,Exec-managerial,Wife,24
22518,36,185405,9,Married-civ-spouse,Adm-clerical,Husband,50
22519,33,199539,9,Married-civ-spouse,Transport-moving,Husband,65
22520,23,346480,9,Never-married,Adm-clerical,Not-in-family,50
22521,31,219619,9,Never-married,Sales,Other-relative,48
22522,26,253899,13,Divorced,Sales,Not-in-family,40
22523,32,155232,13,Divorced,Protective-serv,Not-in-family,60
22524,43,182437,13,Never-married,Prof-specialty,Not-in-family,45
22525,19,530454,9,Never-married,Other-service,Not-in-family,50
22526,46,101430,7,Divorced,Handlers-cleaners,Unmarried,40
22527,49,358668,16,Married-civ-spouse,Prof-specialty,Husband,45
22528,31,90668,6,Never-married,Other-service,Not-in-family,40
22529,45,126141,13,Married-civ-spouse,Exec-managerial,Husband,40
22530,41,238355,3,Married-civ-spouse,Farming-fishing,Husband,40
22531,22,194031,10,Never-married,Other-service,Own-child,15
22532,46,249686,15,Separated,Prof-specialty,Not-in-family,50
22533,44,219591,10,Married-civ-spouse,Craft-repair,Husband,40
22534,25,221757,9,Married-civ-spouse,Machine-op-inspct,Husband,40
22535,30,80625,13,Never-married,Exec-managerial,Not-in-family,40
22536,54,185407,13,Married-civ-spouse,Exec-managerial,Husband,60
22537,34,163110,13,Married-civ-spouse,Craft-repair,Husband,45
22538,34,24504,9,Never-married,Prof-specialty,Not-in-family,40
22539,27,192936,13,Never-married,Prof-specialty,Not-in-family,40
22540,29,145011,10,Never-married,Craft-repair,Own-child,40
22541,60,181196,10,Married-civ-spouse,Exec-managerial,Husband,40
22542,36,37778,14,Married-civ-spouse,Farming-fishing,Husband,70
22543,27,60288,14,Never-married,Sales,Own-child,40
22544,57,84231,10,Married-civ-spouse,Other-service,Husband,48
22545,24,52028,2,Married-civ-spouse,Other-service,Own-child,5
22546,63,318763,10,Divorced,Craft-repair,Unmarried,22
22547,29,168138,13,Married-civ-spouse,Protective-serv,Husband,40
22548,34,113530,13,Married-civ-spouse,Exec-managerial,Husband,40
22549,27,321896,9,Never-married,Other-service,Not-in-family,40
22550,31,145791,11,Divorced,Tech-support,Unmarried,40
22551,31,131425,13,Married-civ-spouse,Craft-repair,Husband,40
22552,64,142166,9,Married-civ-spouse,Craft-repair,Husband,99
22553,20,494784,9,Never-married,Sales,Other-relative,35
22554,35,184655,7,Divorced,Transport-moving,Not-in-family,50
22555,41,26669,10,Divorced,Exec-managerial,Not-in-family,40
22556,38,191479,10,Divorced,Exec-managerial,Own-child,40
22557,21,86625,10,Never-married,Machine-op-inspct,Own-child,40
22558,64,111795,13,Married-civ-spouse,Craft-repair,Husband,45
22559,31,364657,10,Married-civ-spouse,Exec-managerial,Husband,50
22560,42,436107,12,Married-civ-spouse,Transport-moving,Husband,50
22561,35,272476,12,Married-civ-spouse,Other-service,Wife,35
22562,36,47310,10,Divorced,Exec-managerial,Unmarried,40
22563,23,283796,8,Never-married,Machine-op-inspct,Other-relative,30
22564,20,161092,10,Never-married,Adm-clerical,Own-child,14
22565,26,265230,13,Never-married,Prof-specialty,Not-in-family,40
22566,40,150471,12,Divorced,Other-service,Not-in-family,40
22567,19,183041,7,Never-married,Handlers-cleaners,Own-child,24
22568,33,176673,9,Never-married,Machine-op-inspct,Not-in-family,40
22569,45,235891,12,Never-married,Adm-clerical,Not-in-family,40
22570,29,164040,9,Married-civ-spouse,Other-service,Husband,40
22571,46,324561,14,Married-civ-spouse,Prof-specialty,Wife,45
22572,48,99127,12,Married-civ-spouse,Transport-moving,Husband,45
22573,38,334999,9,Married-civ-spouse,Sales,Husband,45
22574,29,543477,10,Never-married,Adm-clerical,Own-child,40
22575,35,65876,9,Married-civ-spouse,Craft-repair,Husband,40
22576,59,105866,13,Married-civ-spouse,Protective-serv,Husband,30
22577,27,214858,9,Married-civ-spouse,Other-service,Own-child,40
22578,43,154076,10,Married-civ-spouse,Handlers-cleaners,Husband,40
22579,70,280307,13,Married-civ-spouse,Exec-managerial,Husband,20
22580,30,97723,9,Never-married,Machine-op-inspct,Own-child,45
22581,24,233499,10,Married-civ-spouse,Transport-moving,Husband,40
22582,76,259612,9,Married-civ-spouse,Protective-serv,Husband,15
22583,25,236977,9,Separated,Craft-repair,Own-child,40
22584,39,347814,12,Never-married,Other-service,Own-child,56
22585,36,197495,13,Divorced,Prof-specialty,Unmarried,40
22586,23,227594,8,Never-married,Machine-op-inspct,Own-child,40
22587,60,165441,4,Divorced,Machine-op-inspct,Unmarried,40
22588,20,337488,10,Never-married,Prof-specialty,Own-child,30
22589,54,167552,2,Married-civ-spouse,Craft-repair,Husband,40
22590,20,396722,10,Never-married,Sales,Not-in-family,40
22591,22,146538,9,Never-married,Adm-clerical,Own-child,40
22592,24,51973,13,Never-married,Prof-specialty,Own-child,20
22593,41,144778,9,Married-civ-spouse,Craft-repair,Husband,40
22594,35,169672,10,Married-civ-spouse,Craft-repair,Husband,40
22595,23,240137,3,Never-married,Handlers-cleaners,Not-in-family,55
22596,17,172050,7,Never-married,Handlers-cleaners,Own-child,16
22597,43,178976,9,Never-married,Adm-clerical,Unmarried,40
22598,30,158200,15,Never-married,Prof-specialty,Own-child,40
22599,38,172571,10,Divorced,Adm-clerical,Not-in-family,40
22600,54,226735,9,Married-civ-spouse,Other-service,Husband,45
22601,39,148015,9,Never-married,Machine-op-inspct,Not-in-family,52
22602,24,67586,11,Married-civ-spouse,Prof-specialty,Wife,35
22603,22,88126,13,Never-married,Exec-managerial,Own-child,40
22604,34,226296,9,Married-civ-spouse,Other-service,Husband,40
22605,18,452452,6,Never-married,Priv-house-serv,Own-child,20
22606,20,378546,9,Never-married,Craft-repair,Own-child,25
22607,53,186087,9,Divorced,Tech-support,Unmarried,40
22608,32,27856,10,Never-married,Adm-clerical,Not-in-family,40
22609,68,234859,10,Married-civ-spouse,Other-service,Husband,30
22610,28,71733,10,Separated,Other-service,Unmarried,15
22611,28,207473,10,Married-civ-spouse,Transport-moving,Husband,40
22612,54,179291,10,Married-civ-spouse,Prof-specialty,Husband,56
22613,21,253190,10,Never-married,Prof-specialty,Own-child,48
22614,52,92968,13,Separated,Exec-managerial,Unmarried,40
22615,25,209286,10,Married-civ-spouse,Craft-repair,Husband,40
22616,30,122889,14,Married-civ-spouse,Prof-specialty,Husband,50
22617,33,112358,10,Never-married,Other-service,Not-in-family,32
22618,49,176341,13,Never-married,Tech-support,Unmarried,40
22619,58,247276,4,Widowed,Other-service,Not-in-family,30
22620,45,276087,11,Married-civ-spouse,Prof-specialty,Husband,24
22621,42,177937,13,Divorced,Prof-specialty,Not-in-family,50
22622,69,106395,9,Married-civ-spouse,Other-service,Husband,40
22623,61,167138,9,Divorced,Exec-managerial,Not-in-family,40
22624,34,213887,10,Married-civ-spouse,Craft-repair,Husband,40
22625,28,185647,10,Married-civ-spouse,Craft-repair,Husband,45
22626,19,143360,9,Never-married,Machine-op-inspct,Own-child,34
22627,31,176862,10,Married-civ-spouse,Craft-repair,Husband,40
22628,32,97614,10,Never-married,Exec-managerial,Not-in-family,40
22629,53,196763,12,Never-married,Exec-managerial,Not-in-family,60
22630,46,306183,9,Never-married,Adm-clerical,Unmarried,37
22631,48,193047,9,Married-civ-spouse,Prof-specialty,Husband,40
22632,59,195835,4,Divorced,Transport-moving,Not-in-family,40
22633,19,106273,10,Never-married,Sales,Own-child,38
22634,40,222756,10,Married-civ-spouse,Machine-op-inspct,Husband,40
22635,63,110610,6,Married-civ-spouse,Farming-fishing,Husband,50
22636,44,191982,10,Divorced,Prof-specialty,Unmarried,10
22637,46,247286,10,Divorced,Sales,Unmarried,40
22638,22,219042,6,Never-married,Machine-op-inspct,Unmarried,40
22639,57,204751,10,Married-civ-spouse,Craft-repair,Husband,40
22640,58,113398,9,Never-married,Other-service,Other-relative,25
22641,25,170428,13,Never-married,Prof-specialty,Not-in-family,28
22642,36,162424,9,Married-civ-spouse,Craft-repair,Husband,45
22643,29,263005,14,Married-civ-spouse,Exec-managerial,Husband,45
22644,42,369131,12,Married-civ-spouse,Sales,Husband,55
22645,43,114859,10,Married-civ-spouse,Transport-moving,Husband,17
22646,46,405309,9,Married-civ-spouse,Exec-managerial,Husband,40
22647,43,323627,10,Never-married,Exec-managerial,Not-in-family,12
22648,40,106698,12,Divorced,Transport-moving,Unmarried,40
22649,43,51506,8,Married-civ-spouse,Transport-moving,Husband,40
22650,48,117251,9,Widowed,Adm-clerical,Not-in-family,32
22651,26,106705,9,Never-married,Handlers-cleaners,Own-child,28
22652,30,217296,11,Married-civ-spouse,Adm-clerical,Wife,35
22653,43,143368,9,Divorced,Farming-fishing,Not-in-family,40
22654,53,86600,9,Married-civ-spouse,Other-service,Husband,40
22655,74,117017,10,Separated,Sales,Not-in-family,16
22656,64,104756,10,Widowed,Prof-specialty,Unmarried,8
22657,45,55720,13,Married-civ-spouse,Prof-specialty,Husband,40
22658,32,481096,3,Never-married,Machine-op-inspct,Own-child,10
22659,23,281668,6,Never-married,Prof-specialty,Own-child,40
22660,38,186145,10,Married-civ-spouse,Sales,Wife,40
22661,42,96524,13,Married-civ-spouse,Sales,Husband,40
22662,63,181153,9,Married-civ-spouse,Sales,Husband,35
22663,25,375170,10,Never-married,Adm-clerical,Own-child,35
22664,37,360743,10,Married-civ-spouse,Craft-repair,Husband,40
22665,28,420054,9,Married-civ-spouse,Craft-repair,Husband,40
22666,31,137681,10,Married-civ-spouse,Other-service,Husband,40
22667,44,101214,13,Divorced,Sales,Unmarried,44
22668,42,213019,14,Never-married,Prof-specialty,Not-in-family,40
22669,45,207540,16,Separated,Exec-managerial,Unmarried,40
22670,52,145333,13,Divorced,Sales,Not-in-family,60
22671,40,107306,13,Married-civ-spouse,Exec-managerial,Husband,40
22672,26,195327,9,Never-married,Sales,Own-child,40
22673,55,196126,13,Separated,Craft-repair,Not-in-family,40
22674,17,175465,6,Never-married,Other-service,Own-child,14
22675,27,197905,10,Married-civ-spouse,Other-service,Husband,40
22676,35,172571,13,Married-civ-spouse,Prof-specialty,Husband,50
22677,17,25051,6,Never-married,Other-service,Own-child,16
22678,26,210714,9,Married-civ-spouse,Transport-moving,Husband,52
22679,22,183083,10,Never-married,Machine-op-inspct,Not-in-family,35
22680,51,99185,13,Married-civ-spouse,Exec-managerial,Husband,60
22681,33,283921,10,Married-civ-spouse,Craft-repair,Husband,40
22682,41,396467,12,Married-civ-spouse,Exec-managerial,Husband,50
22683,50,158680,14,Married-civ-spouse,Exec-managerial,Husband,50
22684,26,202091,9,Married-civ-spouse,Adm-clerical,Wife,40
22685,21,285127,9,Never-married,Handlers-cleaners,Not-in-family,40
22686,53,218630,9,Married-civ-spouse,Machine-op-inspct,Husband,40
22687,32,99309,9,Married-civ-spouse,Exec-managerial,Husband,40
22688,19,165505,10,Never-married,Sales,Own-child,20
22689,22,122272,13,Never-married,Adm-clerical,Own-child,35
22690,47,44257,13,Married-spouse-absent,Exec-managerial,Not-in-family,60
22691,51,194995,10,Married-civ-spouse,Exec-managerial,Husband,45
22692,42,345969,13,Married-civ-spouse,Exec-managerial,Husband,48
22693,28,31842,13,Never-married,Exec-managerial,Own-child,40
22694,29,143582,9,Married-civ-spouse,Adm-clerical,Wife,35
22695,50,161438,9,Married-civ-spouse,Exec-managerial,Husband,50
22696,22,317019,10,Never-married,Other-service,Not-in-family,30
22697,47,158451,10,Divorced,Other-service,Not-in-family,45
22698,60,225883,10,Widowed,Sales,Unmarried,27
22699,58,258883,13,Married-civ-spouse,Prof-specialty,Husband,60
22700,62,26966,10,Widowed,Adm-clerical,Not-in-family,40
22701,47,202812,14,Married-civ-spouse,Prof-specialty,Husband,40
22702,59,35411,9,Widowed,Machine-op-inspct,Not-in-family,40
22703,41,190885,9,Separated,Other-service,Unmarried,40
22704,31,182162,9,Married-civ-spouse,Adm-clerical,Wife,37
22705,18,352640,9,Never-married,Adm-clerical,Own-child,40
22706,64,213945,9,Married-civ-spouse,Craft-repair,Husband,50
22707,51,135102,9,Married-civ-spouse,Transport-moving,Husband,65
22708,47,102583,13,Never-married,Sales,Not-in-family,35
22709,68,225612,13,Widowed,Sales,Not-in-family,35
22710,32,241802,9,Married-civ-spouse,Other-service,Wife,40
22711,39,347434,5,Married-civ-spouse,Handlers-cleaners,Husband,43
22712,37,305259,12,Divorced,Exec-managerial,Not-in-family,48
22713,29,140830,9,Never-married,Other-service,Own-child,40
22714,44,291568,9,Married-civ-spouse,Farming-fishing,Husband,40
22715,46,203067,15,Married-civ-spouse,Prof-specialty,Husband,40
22716,40,155106,5,Married-civ-spouse,Craft-repair,Husband,40
22717,19,252752,9,Never-married,Prof-specialty,Own-child,35
22718,52,100226,13,Married-civ-spouse,Adm-clerical,Wife,40
22719,40,63503,13,Married-civ-spouse,Exec-managerial,Husband,40
22720,61,95929,5,Divorced,Other-service,Not-in-family,40
22721,30,187618,9,Married-civ-spouse,Exec-managerial,Husband,50
22722,61,92178,7,Married-civ-spouse,Other-service,Husband,40
22723,33,220362,11,Married-civ-spouse,Transport-moving,Husband,84
22724,32,209900,13,Married-civ-spouse,Prof-specialty,Husband,65
22725,32,272376,12,Never-married,Adm-clerical,Not-in-family,40
22726,32,173854,13,Divorced,Prof-specialty,Other-relative,35
22727,37,278924,9,Divorced,Sales,Not-in-family,40
22728,53,324568,7,Married-civ-spouse,Craft-repair,Husband,45
22729,51,124963,14,Married-civ-spouse,Sales,Husband,40
22730,29,211299,11,Never-married,Sales,Not-in-family,45
22731,48,192791,9,Married-civ-spouse,Machine-op-inspct,Husband,40
22732,28,46868,14,Never-married,Tech-support,Not-in-family,40
22733,55,31365,13,Widowed,Prof-specialty,Not-in-family,40
22734,18,142647,10,Never-married,Other-service,Own-child,20
22735,60,116230,4,Married-civ-spouse,Craft-repair,Husband,40
22736,38,108907,9,Divorced,Machine-op-inspct,Unmarried,40
22737,19,495982,10,Never-married,Adm-clerical,Own-child,10
22738,18,334026,7,Never-married,Craft-repair,Own-child,25
22739,33,268571,10,Married-civ-spouse,Other-service,Husband,40
22740,33,213813,10,Divorced,Tech-support,Unmarried,40
22741,29,241667,14,Never-married,Prof-specialty,Not-in-family,45
22742,37,160920,10,Married-civ-spouse,Sales,Husband,45
22743,50,107265,9,Married-civ-spouse,Transport-moving,Husband,50
22744,19,41609,10,Never-married,Prof-specialty,Own-child,10
22745,43,109912,13,Married-civ-spouse,Prof-specialty,Wife,7
22746,23,167424,10,Never-married,Other-service,Own-child,35
22747,47,270079,4,Married-civ-spouse,Craft-repair,Husband,40
22748,21,325923,10,Never-married,Tech-support,Own-child,35
22749,19,194905,10,Never-married,Other-service,Own-child,12
22750,47,183486,13,Married-civ-spouse,Prof-specialty,Wife,50
22751,36,153066,14,Married-civ-spouse,Prof-specialty,Husband,40
22752,65,105252,9,Married-civ-spouse,Tech-support,Husband,40
22753,50,146310,5,Married-civ-spouse,Machine-op-inspct,Husband,40
22754,20,256504,10,Never-married,Sales,Own-child,6
22755,17,121425,7,Never-married,Adm-clerical,Own-child,16
22756,57,155259,10,Divorced,Prof-specialty,Not-in-family,40
22757,53,98829,13,Married-civ-spouse,Prof-specialty,Husband,50
22758,47,239321,13,Married-civ-spouse,Sales,Husband,40
22759,62,134768,14,Married-civ-spouse,Sales,Husband,35
22760,35,556902,9,Divorced,Other-service,Not-in-family,40
22761,27,47907,13,Never-married,Adm-clerical,Not-in-family,43
22762,23,114357,9,Never-married,Tech-support,Own-child,50
22763,39,90646,11,Divorced,Adm-clerical,Unmarried,40
22764,25,232914,13,Married-civ-spouse,Adm-clerical,Wife,38
22765,24,192201,10,Never-married,Exec-managerial,Not-in-family,20
22766,23,27776,9,Married-civ-spouse,Other-service,Husband,40
22767,29,137476,13,Married-civ-spouse,Prof-specialty,Wife,35
22768,30,100734,13,Married-civ-spouse,Prof-specialty,Wife,38
22769,34,111746,9,Separated,Craft-repair,Not-in-family,45
22770,32,184833,6,Separated,Craft-repair,Unmarried,40
22771,20,151780,11,Never-married,Sales,Not-in-family,35
22772,38,203628,13,Married-civ-spouse,Prof-specialty,Husband,45
22773,18,137363,8,Never-married,Other-service,Own-child,20
22774,41,172307,5,Married-civ-spouse,Craft-repair,Husband,40
22775,21,273403,11,Never-married,Other-service,Not-in-family,50
22776,36,37931,9,Married-civ-spouse,Protective-serv,Husband,48
22777,61,97030,10,Divorced,Other-service,Not-in-family,30
22778,30,54608,10,Married-civ-spouse,Machine-op-inspct,Husband,48
22779,26,108542,10,Married-civ-spouse,Adm-clerical,Husband,40
